time,id,value
2017/11/7 19:53,3777244,1
2017/11/7 19:58,7779332,1
2017/11/7 19:58,2891271,1
2017/11/7 19:59,9430963,1
2017/11/7 20:00,1804015,1
2017/11/7 20:03,5300026,1
2017/11/7 20:04,8056840,1
2017/11/7 20:06,4566605,1
2017/11/7 20:06,2791728,1
2017/11/7 20:09,2589343,1
2017/11/7 20:10,1196322,2
2017/11/7 20:10,4334065,1
2017/11/7 20:12,1210669,1
2017/11/7 20:12,211318,2
2017/11/7 20:13,8626873,1
2017/11/7 20:13,729701,1
2017/11/7 20:15,8056840,1
2017/11/7 20:17,8203982,1
2017/11/7 20:18,6252585,1
2017/11/7 20:19,8163945,1
2017/11/7 20:24,6818512,1
2017/11/7 20:24,8741170,1
2017/11/7 20:25,9156436,1
2017/11/7 20:26,2294770,1
2017/11/7 20:27,5103340,1
2017/11/7 20:28,9375061,1
2017/11/7 20:29,554522,1
2017/11/7 20:29,348541,1
2017/11/7 20:31,1872660,1
2017/11/7 20:34,8363240,1
2017/11/7 20:35,4187633,1
2017/11/7 20:39,7864166,1
2017/11/7 20:41,364103,1
2017/11/7 20:42,9053670,2
2017/11/7 20:42,3101157,1
2017/11/7 20:44,5939975,1
2017/11/7 20:46,7508353,1
2017/11/7 20:46,9270221,1
2017/11/7 20:46,8029232,1
2017/11/7 20:47,1526895,1
2017/11/7 20:49,3631293,2
2017/11/7 20:49,5270387,1
2017/11/7 20:53,1196322,1
2017/11/7 20:57,4287170,1
2017/11/7 20:57,2863115,1
2017/11/7 20:58,1636627,1
2017/11/7 20:59,729701,1
2017/11/7 21:02,3545692,1
2017/11/7 21:05,5301594,1
2017/11/7 21:08,4632096,1
2017/11/7 21:16,2165354,1
2017/11/7 21:18,6784744,1
2017/11/7 21:18,1334257,1
2017/11/7 21:28,9955797,1
2017/11/7 21:30,1210994,1
2017/11/7 21:41,8860137,1
2017/11/7 21:42,6053880,1
2017/11/7 21:54,7143321,1
2017/11/7 21:55,9238966,1
2017/11/7 21:56,3556270,1
2017/11/7 21:57,8241970,1
2017/11/7 21:58,8847272,1
2017/11/7 21:59,6856055,1
2017/11/8 6:01,9548476,2
2017/11/8 6:02,8452553,1
2017/11/8 6:03,721367,1
2017/11/8 6:03,6784744,1
2017/11/8 6:04,3681768,2
2017/11/8 6:06,7861157,2
2017/11/8 6:07,2724739,1
2017/11/8 6:07,354280,1
2017/11/8 6:07,995063,1
2017/11/8 6:12,4315270,1
2017/11/8 6:15,7491004,1
2017/11/8 6:16,6346031,1
2017/11/8 6:16,9459200,1
2017/11/8 6:19,4026485,1
2017/11/8 6:27,7143321,1
2017/11/8 6:28,6955748,2
2017/11/8 6:40,167636,2
2017/11/8 6:41,8429676,1
2017/11/8 6:42,3321167,1
2017/11/8 6:46,2640147,1
2017/11/8 6:48,754961,1
2017/11/8 6:55,1853133,1
2017/11/8 7:03,755868,1
2017/11/8 7:03,3832779,1
2017/11/8 7:04,5864382,1
2017/11/8 7:05,3212679,1
2017/11/8 7:08,8997443,1
2017/11/8 7:09,8203982,1
2017/11/8 7:11,3331951,1
2017/11/8 7:11,7167186,1
2017/11/8 7:12,8053981,1
2017/11/8 7:12,9630797,1
2017/11/8 7:18,5194934,1
2017/11/8 7:18,7147565,1
2017/11/8 7:20,567482,1
2017/11/8 7:23,1460026,1
2017/11/8 7:23,3340175,1
2017/11/8 7:24,3119475,1
2017/11/8 7:25,3269584,1
2017/11/8 7:26,1847047,2
2017/11/8 7:29,2365008,1
2017/11/8 7:31,1043643,1
2017/11/8 7:32,8158654,1
2017/11/8 7:33,8305343,1
2017/11/8 7:35,2096487,1
2017/11/8 7:37,5101926,1
2017/11/8 7:37,8926146,1
2017/11/8 7:41,230141,1
2017/11/8 7:41,4042029,1
2017/11/8 7:42,1855530,1
2017/11/8 7:43,710358,1
2017/11/8 7:43,8954242,1
2017/11/8 7:46,4463449,1
2017/11/8 7:46,3229222,1
2017/11/8 7:47,1317883,1
2017/11/8 7:47,4396107,1
2017/11/8 7:47,2418039,1
2017/11/8 7:48,9536914,1
2017/11/8 7:50,7011769,1
2017/11/8 7:52,9832732,1
2017/11/8 7:53,3631293,2
2017/11/8 7:55,5260113,1
2017/11/8 7:58,1970129,1
2017/11/8 7:59,9641494,1
2017/11/8 7:59,9691535,2
2017/11/8 7:59,6217149,1
2017/11/8 8:01,4101272,1
2017/11/8 8:01,67285,1
2017/11/8 8:02,1270081,1
2017/11/8 8:04,2899582,1
2017/11/8 8:04,4468356,1
2017/11/8 8:04,1994680,1
2017/11/8 8:06,4128492,1
2017/11/8 8:07,8034247,1
2017/11/8 8:08,5566208,1
2017/11/8 8:08,1477560,1
2017/11/8 8:11,2307890,1
2017/11/8 8:13,4815218,1
2017/11/8 8:13,9437721,1
2017/11/8 8:14,4067448,1
2017/11/8 8:14,3432834,1
2017/11/8 8:16,721367,1
2017/11/8 8:18,4468356,2
2017/11/8 8:21,4187633,1
2017/11/8 8:26,287088,1
2017/11/8 8:28,3643684,2
2017/11/8 8:28,66986,1
2017/11/8 8:28,6986672,1
2017/11/8 8:31,3396704,1
2017/11/8 8:33,2936010,2
2017/11/8 8:35,8626873,2
2017/11/8 8:35,525920,1
2017/11/8 8:35,2724739,2
2017/11/8 8:35,8114762,1
2017/11/8 8:36,1029943,1
2017/11/8 8:40,1448579,1
2017/11/8 8:43,1774346,1
2017/11/8 8:47,5301594,1
2017/11/8 8:48,2590768,1
2017/11/8 8:50,6429754,1
2017/11/8 8:51,4893367,1
2017/11/8 8:53,474622,1
2017/11/8 8:56,3746278,1
2017/11/8 8:57,287088,2
2017/11/8 9:00,9817961,1
2017/11/8 9:01,9391182,1
2017/11/8 9:02,1978352,1
2017/11/8 9:02,7938010,1
2017/11/8 9:02,5301594,1
2017/11/8 9:07,4632096,1
2017/11/8 9:09,6986672,2
2017/11/8 9:10,898962,1
2017/11/8 9:13,3102671,1
2017/11/8 9:18,3538499,1
2017/11/8 9:19,9318028,1
2017/11/8 9:19,3947897,1
2017/11/8 9:22,575970,1
2017/11/8 9:25,5345341,2
2017/11/8 9:30,9053670,1
2017/11/8 9:33,1893211,1
2017/11/8 9:35,6042316,1
2017/11/8 9:39,1334257,1
2017/11/8 9:45,2198625,2
2017/11/8 9:45,5418238,1
2017/11/8 9:46,3492971,1
2017/11/8 9:49,474622,1
2017/11/8 9:49,6853405,1
2017/11/8 9:50,7086220,2
2017/11/8 9:53,1515968,1
2017/11/8 9:56,7419677,1
2017/11/8 9:57,1129032,1
2017/11/8 9:57,5530815,1
2017/11/8 9:58,7508195,1
2017/11/8 10:01,1224494,1
2017/11/8 10:03,3666842,1
2017/11/8 10:03,1631593,1
2017/11/8 10:03,8452553,1
2017/11/8 10:07,287088,1
2017/11/8 10:07,9154507,1
2017/11/8 10:08,5616418,1
2017/11/8 10:09,1289217,2
2017/11/8 10:10,7153428,1
2017/11/8 10:10,9713837,1
2017/11/8 10:11,5783551,1
2017/11/8 10:11,8415111,1
2017/11/8 10:13,1196322,1
2017/11/8 10:16,3102671,1
2017/11/8 10:19,5410797,1
2017/11/8 10:23,7779332,1
2017/11/8 10:26,2016849,1
2017/11/8 10:27,8979343,1
2017/11/8 10:29,6818512,1
2017/11/8 10:29,7829856,1
2017/11/8 10:33,8163945,1
2017/11/8 10:33,1370883,1
2017/11/8 10:37,9848279,1
2017/11/8 10:41,9132782,1
2017/11/8 10:41,5815098,1
2017/11/8 10:48,5692332,1
2017/11/8 10:49,9132782,1
2017/11/8 10:52,510441,1
2017/11/8 10:54,5210394,1
2017/11/8 10:55,3271900,1
2017/11/8 10:55,3453714,1
2017/11/8 10:59,2619566,1
2017/11/8 10:59,3482784,1
2017/11/8 11:02,6859855,1
2017/11/8 11:03,5358245,1
2017/11/8 11:06,8769998,1
2017/11/8 11:06,2902233,1
2017/11/8 11:07,7624406,1
2017/11/8 11:13,8115819,1
2017/11/8 11:13,1341981,1
2017/11/8 11:15,5939975,2
2017/11/8 11:15,4947901,2
2017/11/8 11:15,1317883,1
2017/11/8 11:15,8991226,1
2017/11/8 11:16,329266,1
2017/11/8 11:18,4679466,2
2017/11/8 11:19,1526895,1
2017/11/8 11:22,129101,1
2017/11/8 11:23,3506326,1
2017/11/8 11:23,1729008,1
2017/11/8 11:24,4022417,2
2017/11/8 11:24,7196671,1
2017/11/8 11:26,8239790,1
2017/11/8 11:27,2306370,1
2017/11/8 11:28,404091,1
2017/11/8 11:33,4187633,1
2017/11/8 11:35,4217203,1
2017/11/8 11:39,9467550,1
2017/11/8 11:39,5296609,1
2017/11/8 11:40,6103229,1
2017/11/8 11:41,4042029,1
2017/11/8 11:42,5939975,1
2017/11/8 11:46,6709370,1
2017/11/8 11:47,2790786,1
2017/11/8 11:49,169129,1
2017/11/8 11:49,4815218,2
2017/11/8 11:49,5235405,1
2017/11/8 11:51,6678696,1
2017/11/8 11:51,5195429,2
2017/11/8 11:53,3212679,1
2017/11/8 11:53,635049,1
2017/11/8 11:54,7120571,1
2017/11/8 11:54,3659079,1
2017/11/8 11:56,2055813,1
2017/11/8 11:56,9430963,1
2017/11/8 11:58,8208821,1
2017/11/8 11:59,6217149,1
2017/11/8 11:59,8115819,1
2017/11/8 12:05,4838043,1
2017/11/8 12:06,3154999,1
2017/11/8 12:06,7921285,1
2017/11/8 12:07,8590056,2
2017/11/8 12:08,4128492,1
2017/11/8 12:11,3699549,1
2017/11/8 12:14,6798845,1
2017/11/8 12:15,4392144,1
2017/11/8 12:16,4566605,1
2017/11/8 12:16,4022417,1
2017/11/8 12:17,3837821,2
2017/11/8 12:21,4619992,1
2017/11/8 12:21,9623876,1
2017/11/8 12:21,8954242,1
2017/11/8 12:26,3550687,1
2017/11/8 12:26,8029232,2
2017/11/8 12:27,6355836,1
2017/11/8 12:27,7307999,1
2017/11/8 12:29,5699658,1
2017/11/8 12:30,5956361,1
2017/11/8 12:32,7229169,1
2017/11/8 12:35,3179508,1
2017/11/8 12:36,8163945,1
2017/11/8 12:39,1474736,1
2017/11/8 12:42,8883109,1
2017/11/8 12:44,6753835,1
2017/11/8 12:45,5868575,1
2017/11/8 12:45,6324675,1
2017/11/8 12:45,139393,1
2017/11/8 12:48,3746278,1
2017/11/8 12:51,1425981,1
2017/11/8 12:51,2871983,1
2017/11/8 12:51,8134532,2
2017/11/8 12:53,6752996,1
2017/11/8 12:56,6731309,1
2017/11/8 12:56,7229169,1
2017/11/8 12:57,8115819,1
2017/11/8 12:58,9525701,1
2017/11/8 12:59,1082216,1
2017/11/8 12:59,1778018,2
2017/11/8 12:59,92067,2
2017/11/8 13:06,3289292,1
2017/11/8 13:07,86569,2
2017/11/8 13:08,390299,2
2017/11/8 13:11,1355221,1
2017/11/8 13:15,5347108,1
2017/11/8 13:15,5313067,1
2017/11/8 13:15,5611417,1
2017/11/8 13:17,8751997,1
2017/11/8 13:18,334741,1
2017/11/8 13:19,3556270,1
2017/11/8 13:21,8440540,1
2017/11/8 13:22,364103,2
2017/11/8 13:24,6579997,1
2017/11/8 13:24,5296609,1
2017/11/8 13:25,1082216,1
2017/11/8 13:30,1306663,1
2017/11/8 13:33,606231,1
2017/11/8 13:34,8341712,1
2017/11/8 13:34,4286425,1
2017/11/8 13:36,1534317,1
2017/11/8 13:36,611726,1
2017/11/8 13:36,6396110,1
2017/11/8 13:40,1618772,1
2017/11/8 13:41,7289956,1
2017/11/8 13:42,7307999,2
2017/11/8 13:42,7419677,1
2017/11/8 13:43,5141389,1
2017/11/8 13:44,8451935,2
2017/11/8 13:45,1425981,1
2017/11/8 13:45,9569466,1
2017/11/8 13:50,2183807,1
2017/11/8 13:50,151495,1
2017/11/8 13:57,9132782,1
2017/11/8 13:58,8935349,1
2017/11/8 14:02,5566208,1
2017/11/8 14:02,1221594,1
2017/11/8 14:07,6436439,2
2017/11/8 14:15,8010790,1
2017/11/8 14:16,5927921,1
2017/11/8 14:16,5012289,1
2017/11/8 14:18,1317883,1
2017/11/8 14:19,4723046,1
2017/11/8 14:19,1379313,1
2017/11/8 14:19,7552533,2
2017/11/8 14:22,2863115,1
2017/11/8 14:23,8478095,1
2017/11/8 14:26,511751,1
2017/11/8 14:26,3019415,1
2017/11/8 14:29,5879338,1
2017/11/8 14:30,1921336,1
2017/11/8 14:37,1221594,1
2017/11/8 14:37,9851565,1
2017/11/8 14:38,6396110,1
2017/11/8 14:44,8995547,1
2017/11/8 14:46,6784744,1
2017/11/8 14:47,5145552,1
2017/11/8 14:48,4691950,1
2017/11/8 14:50,2294770,1
2017/11/8 14:53,6236381,2
2017/11/8 14:53,7085558,1
2017/11/8 14:54,6165439,1
2017/11/8 14:55,2436394,2
2017/11/8 14:59,9459200,1
2017/11/8 15:00,6177636,1
2017/11/8 15:05,7419677,1
2017/11/8 15:08,8487936,1
2017/11/8 15:14,9053670,1
2017/11/8 15:15,6947037,1
2017/11/8 15:16,3870473,2
2017/11/8 15:18,1107876,1
2017/11/8 15:18,5358245,1
2017/11/8 15:19,9610085,1
2017/11/8 15:20,4865662,1
2017/11/8 15:20,4286425,1
2017/11/8 15:22,2306370,1
2017/11/8 15:24,8724582,1
2017/11/8 15:24,1029943,1
2017/11/8 15:26,864804,1
2017/11/8 15:28,3154999,2
2017/11/8 15:28,1978352,1
2017/11/8 15:37,228513,1
2017/11/8 15:41,1489744,1
2017/11/8 15:46,5086715,1
2017/11/8 15:46,8954242,1
2017/11/8 15:48,7375553,1
2017/11/8 15:48,5127512,1
2017/11/8 15:49,3929288,1
2017/11/8 15:49,1289217,2
2017/11/8 15:49,1041134,1
2017/11/8 15:50,2270092,1
2017/11/8 15:59,1534317,1
2017/11/8 16:00,3966480,1
2017/11/8 16:01,7447252,1
2017/11/8 16:01,990404,1
2017/11/8 16:02,8741170,1
2017/11/8 16:05,9356519,1
2017/11/8 16:05,3760110,1
2017/11/8 16:07,2418039,1
2017/11/8 16:07,9139312,1
2017/11/8 16:08,9350687,1
2017/11/8 16:08,568674,1
2017/11/8 16:09,9583951,2
2017/11/8 16:11,763697,1
2017/11/8 16:11,8019937,1
2017/11/8 16:14,1041134,1
2017/11/8 16:18,4217203,1
2017/11/8 16:20,9444218,1
2017/11/8 16:20,6778098,1
2017/11/8 16:21,9350687,2
2017/11/8 16:23,5462342,1
2017/11/8 16:27,5956361,2
2017/11/8 16:28,1559589,1
2017/11/8 16:29,354280,1
2017/11/8 16:32,5301594,1
2017/11/8 16:32,9483013,1
2017/11/8 16:34,6688231,2
2017/11/8 16:35,1631593,1
2017/11/8 16:36,6856055,1
2017/11/8 16:36,5566208,2
2017/11/8 16:37,9339137,1
2017/11/8 16:41,722712,1
2017/11/8 16:43,7488823,1
2017/11/8 16:43,511751,1
2017/11/8 16:45,8811927,1
2017/11/8 16:51,3832228,1
2017/11/8 16:52,5490735,1
2017/11/8 16:52,1994680,1
2017/11/8 16:53,9559479,2
2017/11/8 16:56,3837821,1
2017/11/8 16:57,9210483,1
2017/11/8 17:00,5478964,1
2017/11/8 17:01,4865662,1
2017/11/8 17:01,8074222,1
2017/11/8 17:02,3102671,1
2017/11/8 17:03,1139755,1
2017/11/8 17:03,7829856,1
2017/11/8 17:06,2533726,1
2017/11/8 17:07,8769684,1
2017/11/8 17:08,9548278,1
2017/11/8 17:08,4659214,1
2017/11/8 17:09,7323746,1
2017/11/8 17:09,3102671,1
2017/11/8 17:09,6886495,1
2017/11/8 17:10,6236381,1
2017/11/8 17:12,2871983,1
2017/11/8 17:13,9770863,1
2017/11/8 17:17,6252585,1
2017/11/8 17:18,7753079,1
2017/11/8 17:20,8496123,2
2017/11/8 17:27,1335818,1
2017/11/8 17:28,3694121,1
2017/11/8 17:31,8751997,1
2017/11/8 17:33,7279993,1
2017/11/8 17:35,6042334,1
2017/11/8 17:35,6119832,1
2017/11/8 17:36,8954242,1
2017/11/8 17:37,380634,1
2017/11/8 17:38,7554127,1
2017/11/8 17:39,6973971,1
2017/11/8 17:46,6418608,1
2017/11/8 17:47,3453714,1
2017/11/8 17:50,4031062,1
2017/11/8 17:51,2643442,1
2017/11/8 17:54,6346031,1
2017/11/8 17:55,6752996,1
2017/11/8 17:58,7099160,2
2017/11/8 18:01,5545464,1
2017/11/8 18:03,7769717,1
2017/11/8 18:06,4000698,1
2017/11/8 18:09,8437850,2
2017/11/8 18:09,2418039,1
2017/11/8 18:11,4619992,1
2017/11/8 18:11,4526086,1
2017/11/8 18:13,2936010,1
2017/11/8 18:14,3908534,1
2017/11/8 18:14,6284181,1
2017/11/8 18:15,9286678,1
2017/11/8 18:17,5745037,1
2017/11/8 18:19,1096521,1
2017/11/8 18:21,9238966,1
2017/11/8 18:21,6429754,1
2017/11/8 18:24,7508195,1
2017/11/8 18:29,7861157,1
2017/11/8 18:30,8387062,1
2017/11/8 18:30,5296609,1
2017/11/8 18:34,9732790,2
2017/11/8 18:34,9832732,1
2017/11/8 18:36,6310751,1
2017/11/8 18:38,9797191,1
2017/11/8 18:44,4396107,1
2017/11/8 18:45,2978863,1
2017/11/8 18:46,8069070,1
2017/11/8 18:50,4586149,1
2017/11/8 18:50,945017,1
2017/11/8 18:51,8739231,1
2017/11/8 18:51,2578228,1
2017/11/8 18:52,5956361,1
2017/11/8 18:52,2428472,2
2017/11/8 18:53,9144560,1
2017/11/8 18:54,3611508,2
2017/11/8 18:54,8997443,1
2017/11/8 18:55,8069070,1
2017/11/8 18:58,7229169,1
2017/11/8 19:01,579305,1
2017/11/8 19:04,3170328,1
2017/11/8 19:05,2901172,1
2017/11/8 19:07,1631593,1
2017/11/8 19:09,9536914,1
2017/11/8 19:09,1631593,1
2017/11/8 19:10,2899582,1
2017/11/8 19:11,8341712,1
2017/11/8 19:12,6661313,2
2017/11/8 19:13,6947037,1
2017/11/8 19:16,950751,1
2017/11/8 19:16,7787038,1
2017/11/8 19:19,6165439,1
2017/11/8 19:23,3556270,1
2017/11/8 19:25,440828,1
2017/11/8 19:25,9444218,1
2017/11/8 19:25,3778820,1
2017/11/8 19:27,4269297,1
2017/11/8 19:27,4882311,1
2017/11/8 19:27,1317883,1
2017/11/8 19:31,8926146,2
2017/11/8 19:34,9633720,1
2017/11/8 19:36,2480523,1
2017/11/8 19:39,5687937,1
2017/11/8 19:40,2430236,1
2017/11/8 19:41,2584781,1
2017/11/8 19:41,7930726,1
2017/11/8 19:46,5704533,1
2017/11/8 19:51,2724739,1
2017/11/8 19:52,8860137,1
2017/11/8 19:55,7895020,1
2017/11/8 19:58,1978352,2
2017/11/8 19:58,3819429,1
2017/11/8 20:00,9290561,1
2017/11/8 20:01,785682,1
2017/11/8 20:05,5478964,1
2017/11/8 20:05,7147565,1
2017/11/8 20:07,3354301,1
2017/11/8 20:08,7110465,1
2017/11/8 20:08,3212679,1
2017/11/8 20:10,4775338,1
2017/11/8 20:12,6457010,1
2017/11/8 20:17,5614898,1
2017/11/8 20:19,295092,1
2017/11/8 20:21,3994501,1
2017/11/8 20:21,5864382,1
2017/11/8 20:24,4929347,1
2017/11/8 20:24,4838043,1
2017/11/8 20:24,2387334,1
2017/11/8 20:25,9350687,1
2017/11/8 20:25,8312964,1
2017/11/8 20:37,4822115,1
2017/11/8 20:37,8590056,1
2017/11/8 20:39,6384217,1
2017/11/8 20:41,5879338,1
2017/11/8 20:42,5745037,1
2017/11/8 20:43,7011769,1
2017/11/8 20:45,7445338,1
2017/11/8 20:46,307731,1
2017/11/8 20:47,2246119,1
2017/11/8 20:48,1994680,1
2017/11/8 20:52,1046532,1
2017/11/8 20:53,3224669,1
2017/11/8 20:55,2584781,1
2017/11/8 20:55,7488823,1
2017/11/8 20:56,1355221,1
2017/11/8 20:57,2891271,1
2017/11/8 20:58,1735843,1
2017/11/8 21:04,2619566,1
2017/11/8 21:08,929798,2
2017/11/8 21:10,3591382,1
2017/11/8 21:11,2009824,1
2017/11/8 21:15,6807848,1
2017/11/8 21:20,6061514,2
2017/11/8 21:21,7554127,1
2017/11/8 21:22,2822108,1
2017/11/8 21:22,1986037,1
2017/11/8 21:23,3624103,1
2017/11/8 21:24,3506326,1
2017/11/8 21:28,549886,1
2017/11/8 21:29,9195877,2
2017/11/8 21:32,7992736,1
2017/11/8 21:33,1139755,1
2017/11/8 21:36,8954242,1
2017/11/8 21:36,3631293,2
2017/11/8 21:41,2578228,1
2017/11/8 21:41,6715304,1
2017/11/8 21:42,1579038,1
2017/11/8 21:43,5462342,2
2017/11/8 21:48,9811069,1
2017/11/8 21:49,2009423,1
2017/11/8 21:49,8611916,1
2017/11/8 21:50,2096487,1
2017/11/8 21:51,8800425,2
2017/11/8 21:52,6185753,2
2017/11/8 21:59,1173910,1
2017/11/9 6:01,3396704,1
2017/11/9 6:03,6955748,1
2017/11/9 6:09,3926521,1
2017/11/9 6:10,5101926,1
2017/11/9 6:16,1701173,2
2017/11/9 6:18,3404253,1
2017/11/9 6:20,7099160,1
2017/11/9 6:21,6930260,1
2017/11/9 6:22,4679466,2
2017/11/9 6:25,6457010,1
2017/11/9 6:26,4408007,1
2017/11/9 6:30,4718007,1
2017/11/9 6:32,2822108,1
2017/11/9 6:36,8385662,2
2017/11/9 6:36,6053880,1
2017/11/9 6:37,1855530,1
2017/11/9 6:37,4586149,1
2017/11/9 6:39,id,1
2017/11/9 6:42,3409329,1
2017/11/9 6:49,1646693,1
2017/11/9 6:49,745662,1
2017/11/9 7:04,2977515,2
2017/11/9 7:06,9185438,1
2017/11/9 7:07,4891092,1
2017/11/9 7:07,5469726,2
2017/11/9 7:08,864804,1
2017/11/9 7:08,51542,1
2017/11/9 7:09,8662506,1
2017/11/9 7:09,2418039,1
2017/11/9 7:09,4610476,1
2017/11/9 7:11,5745037,1
2017/11/9 7:14,898962,1
2017/11/9 7:14,5282444,1
2017/11/9 7:15,9524248,1
2017/11/9 7:16,1230496,1
2017/11/9 7:16,2584781,1
2017/11/9 7:17,3778820,2
2017/11/9 7:17,7128529,1
2017/11/9 7:19,483382,1
2017/11/9 7:19,8115819,1
2017/11/9 7:21,4392144,1
2017/11/9 7:22,2418039,1
2017/11/9 7:22,2871983,1
2017/11/9 7:23,167636,1
2017/11/9 7:29,3006934,1
2017/11/9 7:29,3453714,1
2017/11/9 7:31,2436394,1
2017/11/9 7:32,8046235,1
2017/11/9 7:33,6559338,1
2017/11/9 7:35,5086715,2
2017/11/9 7:35,6457010,1
2017/11/9 7:36,1230496,1
2017/11/9 7:37,3180006,1
2017/11/9 7:38,8964341,2
2017/11/9 7:39,1041134,1
2017/11/9 7:43,176941,1
2017/11/9 7:45,5815098,1
2017/11/9 7:46,5383957,1
2017/11/9 7:48,3517541,1
2017/11/9 7:48,1827624,1
2017/11/9 7:51,611726,1
2017/11/9 7:52,7488823,1
2017/11/9 7:53,7819254,1
2017/11/9 7:53,334741,1
2017/11/9 7:58,929798,1
2017/11/9 7:59,957888,1
2017/11/9 8:02,1248437,1
2017/11/9 8:03,1639344,1
2017/11/9 8:07,8979343,2
2017/11/9 8:08,6062064,1
2017/11/9 8:08,8114762,1
2017/11/9 8:10,9144560,1
2017/11/9 8:10,2977515,1
2017/11/9 8:13,7753079,1
2017/11/9 8:15,5783551,1
2017/11/9 8:16,5270387,1
2017/11/9 8:17,8933734,2
2017/11/9 8:18,7445338,1
2017/11/9 8:19,3212679,1
2017/11/9 8:22,1173910,1
2017/11/9 8:23,3817993,1
2017/11/9 8:23,9210483,3
2017/11/9 8:23,51542,1
2017/11/9 8:26,7991549,1
2017/11/9 8:28,7508353,1
2017/11/9 8:33,4775338,1
2017/11/9 8:33,5296609,1
2017/11/9 8:36,3693335,1
2017/11/9 8:37,467034,1
2017/11/9 8:38,8769684,1
2017/11/9 8:41,8847272,1
2017/11/9 8:42,1176600,1
2017/11/9 8:44,5761994,1
2017/11/9 8:45,4401532,1
2017/11/9 8:47,7491004,1
2017/11/9 8:49,3837821,1
2017/11/9 8:49,9000724,1
2017/11/9 8:50,9591437,1
2017/11/9 8:56,5868575,1
2017/11/9 8:56,51542,1
2017/11/9 8:57,6068550,1
2017/11/9 8:58,7229169,1
2017/11/9 8:58,3055330,1
2017/11/9 9:01,7761747,1
2017/11/9 9:03,7875836,1
2017/11/9 9:07,3927931,1
2017/11/9 9:08,4022417,1
2017/11/9 9:12,2933373,1
2017/11/9 9:18,6236381,1
2017/11/9 9:19,5228699,1
2017/11/9 9:20,1636627,1
2017/11/9 9:21,6089324,1
2017/11/9 9:30,8034849,1
2017/11/9 9:30,3200058,1
2017/11/9 9:35,9548278,1
2017/11/9 9:35,2604776,1
2017/11/9 9:36,754961,1
2017/11/9 9:37,3681768,2
2017/11/9 9:40,710358,1
2017/11/9 9:49,1489744,1
2017/11/9 9:49,3300110,1
2017/11/9 9:49,6688231,1
2017/11/9 9:52,8074222,1
2017/11/9 9:56,9815937,1
2017/11/9 9:58,8515496,2
2017/11/9 9:58,8208821,1
2017/11/9 9:58,7308993,1
2017/11/9 10:00,754961,2
2017/11/9 10:00,4704208,1
2017/11/9 10:02,7167186,1
2017/11/9 10:02,332765,1
2017/11/9 10:04,3826371,1
2017/11/9 10:05,4286425,2
2017/11/9 10:05,4868568,1
2017/11/9 10:06,9409336,1
2017/11/9 10:08,5462342,1
2017/11/9 10:10,8800425,1
2017/11/9 10:11,6752996,1
2017/11/9 10:12,7323756,1
2017/11/9 10:13,1829796,1
2017/11/9 10:14,6886495,1
2017/11/9 10:19,1423405,2
2017/11/9 10:20,2016849,1
2017/11/9 10:22,2345258,1
2017/11/9 10:22,3269584,1
2017/11/9 10:24,7491004,1
2017/11/9 10:24,8029232,1
2017/11/9 10:25,2802344,1
2017/11/9 10:27,129101,1
2017/11/9 10:37,8979343,2
2017/11/9 10:41,9713837,1
2017/11/9 10:41,1096521,1
2017/11/9 10:42,9290561,1
2017/11/9 10:42,6384217,1
2017/11/9 10:44,1086314,2
2017/11/9 10:44,8590056,1
2017/11/9 10:44,5270387,1
2017/11/9 10:45,5264498,1
2017/11/9 10:51,2802344,1
2017/11/9 10:53,7921285,1
2017/11/9 10:59,3409329,1
2017/11/9 11:01,1639344,1
2017/11/9 11:05,9238966,1
2017/11/9 11:08,1501597,1
2017/11/9 11:08,5960673,1
2017/11/9 11:09,9001670,1
2017/11/9 11:09,8134532,1
2017/11/9 11:10,8278757,1
2017/11/9 11:11,9375061,1
2017/11/9 11:11,1626612,1
2017/11/9 11:12,9409336,1
2017/11/9 11:12,597242,1
2017/11/9 11:13,7484082,1
2017/11/9 11:14,4918698,1
2017/11/9 11:15,4494781,1
2017/11/9 11:16,124333,1
2017/11/9 11:20,4022417,1
2017/11/9 11:21,9811069,1
2017/11/9 11:23,3693335,2
2017/11/9 11:27,950751,1
2017/11/9 11:31,7419677,2
2017/11/9 11:32,9298745,1
2017/11/9 11:34,9524248,1
2017/11/9 11:40,510441,2
2017/11/9 11:41,3826371,1
2017/11/9 11:42,5815098,2
2017/11/9 11:42,2933373,3
2017/11/9 11:46,8068538,1
2017/11/9 11:49,7488823,1
2017/11/9 11:49,3927931,1
2017/11/9 11:50,3506326,1
2017/11/9 11:52,4864882,1
2017/11/9 11:53,3482784,1
2017/11/9 11:54,1766290,1
2017/11/9 11:55,4408007,1
2017/11/9 11:56,6715304,1
2017/11/9 11:57,3977698,1
2017/11/9 12:01,223619,1
2017/11/9 12:05,6436439,1
2017/11/9 12:06,5644435,1
2017/11/9 12:06,4427307,1
2017/11/9 12:06,3299821,1
2017/11/9 12:08,2029796,1
2017/11/9 12:11,124333,1
2017/11/9 12:19,4031062,1
2017/11/9 12:23,8010790,1
2017/11/9 12:28,2978863,1
2017/11/9 12:30,5966071,2
2017/11/9 12:31,6400423,2
2017/11/9 12:38,2387496,1
2017/11/9 12:43,3109586,1
2017/11/9 12:45,1766290,1
2017/11/9 12:46,6185753,1
2017/11/9 12:47,2482011,1
